title,url,has_R,has_tidy,has_shiny,has_python,has_rstudio,has_fee
Asymptotic Properties of Adaptive Group Lasso in High-Dimensional Generalized Additive Model with a Diverging Number of Parameters and Consistent Tuning Parameter Selection,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Honest Confidence Sets for High-Dimensional Linear Regression by Projection and Shrinkage,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Noval Method to Estimate Human Judgment on Words Similarities,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Likelihood Ratio Test for the Lorenz Order,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nonparametric Testing for Multiple Survival Functions with Non-Inferiority Margins,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Add a Patient Selected Treatment Arm in a Randomized Trial,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A JOINT MODEL of LONGITUDINAL DATA and INFORMATIVE TIME with TIME-DEPENDENT COVARIATE,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A-Optimal Subsampling for Big Data Generalized Estimating Equations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Control of Two-Dimensional False Discovery Rate by Combining Two Univariate Multiple Testing Results with Application to Mass Spectral Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
How to Identify Fake Images?: Multiscale Methods vs. Sherlock Holmes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Total Signal Index: Measure of Noise Accumulation in Big Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Quantile Periodogram Under Long-Memory Process,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Self Consistent Estimator for Interval Valued Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Temporal Density Estimation with Autoregressive Species Sampling Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Estimation of the Joint Multiply Progressive Type II Censored Data for the Exponential Distribution Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Random Dual Rotation: Generalized Permutation Test for High Dimension, Low Sample Size Data",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Four-Way Interaction Effects on the Major Depressive Disorder Based on Multifactor Dimensionality Reduction Method,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Randomization Tests in Randomized Clinical Trials: Beyond Population,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327270,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nonparametric Group Sequential Methods for Recurrent and Terminal Events from Multiple Follow-Up Windows,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Nonparametric Shift-Based Slope Estimator,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329941,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Joint Model of Longitudinal Ordinal Outcome with Competing Risks Survival Analysis ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Simultaneous Confidence Intervals for Scale Using Permutation Tests,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Multivariate Change Point Detection,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Adaptive Classification on Partial Linear Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328653,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Management of Oil/Gas Pipelines Using Statistical Process Control,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Panic Contagion Probability During an Evacuation Process,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Panic Contagion Probability During an Evacuation Process,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Reliability Analysis of Lab Instruments Based on Statistical Quality Control Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Uncertainty Quantification for Fission Product Yield Curves,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Forecasting Artificial Earth Satellite Populations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HMC on Symmetric Spaces,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Multi-Scale Uncertainty Quantification in the Physical Sciences and Engineering for Complex Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Parametric Likelihood Inference for Interval Censored and Left Truncated Competing Risks Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ethereum: Bitcoin 2.0 - Taking the Road Less Travelled ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329677,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
High Frequency Momentum Trading with Cryptocurrencies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Full-Range Tail Dependence Copulas with Applications in Insurance,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Assessing Risk Score Calculation in the Presence of Uncollected Risk Factors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Graphing Effect Sizes or Regression Coefficients on a Probability Scale to Enhance Interpretation of Relative Magnitudes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Joint Modeling Approach for Directed Acyclic Network Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Visualization on the CNS HIV Anti-Retroviral Therapy Effects Research,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Different Methods and Comparisons Dealing with Censored Count Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Incorporating Temperature-Based Covariates in Dynamic Linear Models for MODIS-Landsat Fusion,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Inferential Techniques for Persistent Homology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Center for Global SoundScapes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Improving Spatial Occupancy Model Parameter Estimation Using Citizen Science Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Bivariate Extreme Value Analysis with Application in Environmental Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Determining Whether Mixtures of Environmental Chemicals Are Sufficiently Similar via Dimension-Reduction and Clustering,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Spatiotemporal Data Fusion of Remote Sensing Data Using Space-Time Dynamic Linear Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Methods for Evaluating the Correlation Between Timeline Follow-Back Data and Daily Process Data: Results from a Randomized Controlled Trial,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Identification of Contiguous Hours' Climatological Wind Modes Utilizing K-Means Clustering Analysis Combined with the V-Fold Cross-Validation Algorithm ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Note on Managing Uncertainty About Source Release Height After an Accident,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Unearthing Correlations Between Crop Yields and Uncontrollable Factors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Optimal Sampling Regime for Estimating Population Dynamics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Risk Analysis of Human Health Among Artisanal Small-Scale Gold Mining Area in Indonesia,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Depth-Based Clustering for Multivariate Time Series with Applications in Wind Energy,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistics Behind the Skill: Cluster Analysis and Data Visualization on Disc Golf Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Enhanced Prediction of March Mania Using Conference and Historical Information,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Equipment Independent Estimation of Novel Metrics for Ranking Amateur Auto Racing Drivers,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Goalkeeping Fatigue in the NHL,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Applications of Directional Inference,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Introducing R to Non-STEM Undergraduates in a Second-Semester Statistics Course,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332927,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If an Algorithm Is Published in a Journal and No One Understands it, Was it Really Published at All?",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Statistics Workshop: Cultivating Diversity in Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Programming to Principles of Data Science: Rethinking the Traditional Statistical Programming Curricula,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332940,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shiny Dashboards to Help Students Improve Performance,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332657,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Experiments in Statistics: Do Students Perceive Value?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
How Students Make Sense of Data on an E-Learning Platform,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Efficacy of 'the Islands'-Based Projects Compared to Student-Collected Data Projects in Introductory Statistics Courses,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Impact of Academically Homogeneous Classrooms in Undergraduate Statistics Education,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Didactic Game to Understand Multicollinearity and Its Consequences in a Linear Regression Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332728,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Novel Communication Tool: Mathematics Classroom Collaborator (MC2) ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332853,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Predicting Student Performance in Undergraduate Introductory Statistics Courses ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Survey of Prediction Methods to Assess Student Performance,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332893,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Type S Error Control in Hypothesis Testing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Affordable and Open Educational Resources (OER) in Statistical Education,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Introducing Forecast Intervals with a Confidence Game,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Teaching Statistical Consulting at Primarily Undergraduate Institutions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Helping All Students Properly Design and Analyze Experiments ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Recreational Statistics at the Junior High/High-School Level,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Providing Introductory Students a Big Data Experience,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DataSifter: Statistical Obfuscation of Electronic Health Record and Other Sensitive Data Sets,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deep Learning on Small Data - Experiences in Transfer Learning for Healthcare,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Doing More with Less - Eliminating the Long Survey Forms from the Occupational Employment Statistics Survey,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Functional Principal Component Analysis for GFR Curves After Kidney Transplant,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nonparametric Machine Learning with Variable Selection for Synthetic Controls,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistically Supporting Health Policy Decision-Making,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Intravenous Fluid Treatments for Ebola Patients: The Risk and the Reward,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Comparison of Methods for Predicting High-Cost Patients Captured Within the Oncology Care Model (OCM): a Simulation Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Intervening on the Data to Improve the Performance of Health Plan Payment Methods,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Developing and Evaluating Methods for Estimating Race/Ethnicity in an Incomplete Dataset Using Address, Surname and Family Race",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332673,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Can Post-Stratification Weights Eliminate the Need for Additional Weighting Adjustments?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332676,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Open Data Sharing and Its Statistical Limitations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Predictors of Hospitalization During a Medicare Skilled Nursing Facility Stay,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Comparison of Treatment Policies Using Bayesian Nonparametric G-Formula,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Optimal Matching Approaches in Health Policy Evaluations Under Rolling Enrollment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333029,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
